"","STATEFP","COUNTYFP","TRACTCE","POPULATION","LATITUDE","LONGITUDE"
"5930",6,37,406412,2482,34.064136,-117.898997
"5931",6,37,406500,6705,34.066305,-117.918219
"5932",6,37,406601,5269,34.055784,-117.916658
"5933",6,37,406602,4973,34.053765,-117.932714
"5934",6,37,406701,3246,34.054979,-117.947163
"5935",6,37,406702,5823,34.063797,-117.938713
"5936",6,37,406800,4926,34.064063,-117.954255
"5937",6,37,406901,4701,34.059429,-117.969102
"5938",6,37,406902,3149,34.055815,-117.964183
"5939",6,37,407001,5905,34.06081,-117.976876
"5940",6,37,407002,3804,34.052201,-117.984215
"5941",6,37,407101,4834,34.04725,-117.97135
"5942",6,37,407102,5445,34.043558,-117.976291
"5943",6,37,407200,7315,34.033838,-117.9609
"5944",6,37,407301,4828,34.045497,-117.958786
"5945",6,37,407302,3501,34.040271,-117.960618
"5946",6,37,407400,2133,34.052046,-117.95839
"5947",6,37,407501,4411,34.046543,-117.948263
"5948",6,37,407502,3937,34.04389,-117.937877
"5949",6,37,407601,4366,34.037907,-117.945558
"5950",6,37,407602,4008,34.030949,-117.944197
"5951",6,37,407701,5401,34.013153,-117.930144
"5952",6,37,407702,6497,34.019723,-117.94532
"5953",6,37,407801,5074,34.03004,-117.921734
"5954",6,37,407802,3635,34.031746,-117.931019
"5955",6,37,407900,6296,34.041473,-117.927973
"5956",6,37,408003,4992,34.046574,-117.917628
"5957",6,37,408004,2246,34.037983,-117.915905
"5958",6,37,408005,5088,34.048636,-117.899213
"5959",6,37,408006,3863,34.031594,-117.90329
"5960",6,37,408133,5739,34.025564,-117.91063
"5961",6,37,408134,2743,34.02291,-117.897491
"5962",6,37,408135,4159,34.015935,-117.896848
"5963",6,37,408136,3849,34.008897,-117.875472
"5964",6,37,408137,4152,34.008612,-117.883634
"5965",6,37,408138,5936,34.018888,-117.916444
"5966",6,37,408139,4482,34.012942,-117.913933
"5967",6,37,408140,3835,34.009872,-117.902968
"5968",6,37,408141,5450,34.009206,-117.893454
"5969",6,37,408202,2037,34.033209,-117.985461
"5970",6,37,408211,5947,33.99151,-117.901038
"5971",6,37,408212,4485,33.990622,-117.879855
"5972",6,37,408301,5427,34.045102,-117.997164
"5973",6,37,408302,4036,34.039112,-118.012422
"5974",6,37,408303,4029,34.034858,-118.00593
"5975",6,37,408401,4289,34.018179,-117.981995
"5976",6,37,408402,5799,34.014703,-117.992036
"5977",6,37,408501,3314,34.011871,-117.967208
"5978",6,37,408503,6317,33.985972,-117.982196
"5979",6,37,408504,5322,33.998463,-117.970549
"5980",6,37,408505,2682,34.001903,-117.979105
"5981",6,37,408623,3023,33.995972,-117.939339
"5982",6,37,408624,3227,33.992471,-117.948695
"5983",6,37,408625,4160,33.988826,-117.963236
"5984",6,37,408626,4341,33.985862,-117.916037
"5985",6,37,408627,3079,33.976219,-117.917714
"5986",6,37,408628,5103,33.986239,-117.940878
"5987",6,37,408629,2926,33.979071,-117.959686
"5988",6,37,408630,2319,34.006608,-117.956149
"5989",6,37,408631,5087,34.000239,-117.958703
"5990",6,37,408703,6528,33.9658,-117.888179
"5991",6,37,408704,3155,33.983301,-117.893742
"5992",6,37,408705,5427,33.982325,-117.880803
"5993",6,37,408706,1665,33.97641,-117.870407
"5994",6,37,408722,4400,33.971493,-117.901228
"5995",6,37,408723,2825,33.977973,-117.901011
"5996",6,37,408724,5362,33.984297,-117.90339
"5997",6,37,408800,3738,34.057241,-117.749601
"5998",6,37,430002,7021,34.140049,-117.954811
"5999",6,37,430003,4604,34.150356,-117.943155
"6000",6,37,430101,4887,34.138526,-117.974125
"6001",6,37,430102,4809,34.128246,-117.982536
"6002",6,37,430200,1292,34.148074,-117.966668
"6003",6,37,430301,4422,34.160485,-117.997718
"6004",6,37,430302,5837,34.1546,-118.003024
"6005",6,37,430400,4424,34.15799,-118.02608
"6006",6,37,430501,4172,34.170721,-118.049622
"6007",6,37,430502,6745,34.161939,-118.054785
"6008",6,37,430600,4505,34.15497,-118.044794
"6009",6,37,430701,5271,34.138525,-118.059856
"6010",6,37,430721,3957,34.136845,-118.043312
"6011",6,37,430723,4118,34.129922,-118.059329
"6012",6,37,430724,4812,34.126974,-118.060156
"6013",6,37,430801,6342,34.135803,-118.026181
"6014",6,37,430802,4163,34.126251,-118.019916
"6015",6,37,430803,5439,34.115484,-118.022153
"6016",6,37,430901,4324,34.142319,-118.012326
"6017",6,37,430902,4652,34.133442,-118.013775
"6018",6,37,431001,7171,34.148159,-118.005463
"6019",6,37,431002,3163,34.145222,-117.983878
"6020",6,37,431100,6629,34.137867,-117.998029
"6021",6,37,431200,6439,34.123073,-117.995516
"6022",6,37,431300,2661,34.125893,-118.006509
"6023",6,37,431400,3970,34.112184,-118.011087
"6024",6,37,431501,4107,34.100185,-118.032703
"6025",6,37,431502,4361,34.102259,-118.024121
"6026",6,37,431600,4018,34.110153,-118.042992
"6027",6,37,431700,6433,34.121474,-118.042693
"6028",6,37,431800,5640,34.119907,-118.060828
"6029",6,37,431900,3828,34.11042,-118.06006
"6030",6,37,432000,8182,34.102352,-118.053734
"6031",6,37,432101,4179,34.095808,-118.04334
"6032",6,37,432102,5633,34.09314,-118.05822
"6033",6,37,432201,4342,34.086393,-118.082235
"6034",6,37,432202,4252,34.085608,-118.070929
"6035",6,37,432300,3951,34.087074,-118.039997
"6036",6,37,432401,3789,34.089642,-118.02174
"6037",6,37,432402,6310,34.08391,-118.026335
"6038",6,37,432500,8210,34.094221,-118.008941
"6039",6,37,432601,6564,34.081711,-118.014534
"6040",6,37,432602,4554,34.081218,-118.005634
"6041",6,37,432700,5262,34.076901,-118.02891
"6042",6,37,432801,2568,34.076159,-118.048091
"6043",6,37,432802,5821,34.078047,-118.05308
"6044",6,37,432901,4464,34.076764,-118.07045
"6045",6,37,432902,3482,34.077341,-118.05974
"6046",6,37,433101,2281,34.066929,-118.050728
"6047",6,37,433102,5085,34.065078,-118.057908
"6048",6,37,433200,6163,34.067651,-118.038868
"6049",6,37,433302,1595,34.065014,-118.018705
"6050",6,37,433304,4726,34.071459,-118.017975
"6051",6,37,433305,4893,34.070567,-118.012604
"6052",6,37,433306,3333,34.070948,-118.008552
"6053",6,37,433307,3421,34.068061,-118.006985
"6054",6,37,433401,3371,34.059273,-118.041863
"6055",6,37,433402,4776,34.059517,-118.03438
"6056",6,37,433403,4675,34.061459,-118.027323
"6057",6,37,433501,1954,34.058288,-118.063895
"6058",6,37,433503,3108,34.055529,-118.048632
"6059",6,37,433504,4679,34.058962,-118.054752
"6060",6,37,433601,4923,34.067054,-118.076711
"6061",6,37,433602,2803,34.058992,-118.07849
"6062",6,37,433700,3294,34.047689,-118.050665
"6063",6,37,433801,6197,34.051397,-118.03586
"6064",6,37,433802,2780,34.040523,-118.0428
"6065",6,37,433901,5593,34.058509,-118.019957
"6066",6,37,433902,3780,34.053116,-118.02663
"6067",6,37,434001,4395,34.051034,-118.014888
"6068",6,37,434003,4273,34.047093,-118.02187
"6069",6,37,434004,2796,34.040987,-118.03101
"6070",6,37,460000,4851,34.170503,-118.076348
"6071",6,37,460100,5793,34.191699,-118.119724
"6072",6,37,460200,5315,34.197331,-118.13803
"6073",6,37,460301,4638,34.203695,-118.15322
"6074",6,37,460302,4442,34.194212,-118.157211
"6075",6,37,460401,878,34.195406,-118.166568
"6076",6,37,460501,5418,34.213301,-118.190717
"6077",6,37,460502,4417,34.206713,-118.194679
"6078",6,37,460600,4511,34.22201,-118.22019
"6079",6,37,460700,5034,34.19552,-118.198329
"6080",6,37,460800,3248,34.164861,-118.178453
"6081",6,37,460900,6998,34.174999,-118.156984
"6082",6,37,461000,6243,34.186694,-118.160195
"6083",6,37,461100,4844,34.184381,-118.140894
"6084",6,37,461200,4443,34.180663,-118.115221
"6085",6,37,461300,6638,34.173735,-118.111036
"6086",6,37,461400,3204,34.172235,-118.123562
"6087",6,37,461501,3700,34.173552,-118.13755
"6088",6,37,461502,6563,34.175046,-118.14656
"6089",6,37,461600,5826,34.16295,-118.155691
"6090",6,37,461700,1385,34.158302,-118.162655
"6091",6,37,461901,5118,34.154923,-118.146725
"6092",6,37,461902,1654,34.148992,-118.147202
"6093",6,37,462001,3974,34.162871,-118.143802
"6094",6,37,462002,3942,34.162996,-118.148028
"6095",6,37,462100,5259,34.162527,-118.137238
"6096",6,37,462201,3788,34.154904,-118.137777
"6097",6,37,462202,2928,34.149376,-118.137014
"6098",6,37,462301,4655,34.154985,-118.126805
"6099",6,37,462302,2972,34.148834,-118.126374
"6100",6,37,462400,4229,34.163508,-118.126876
"6101",6,37,462500,6039,34.165422,-118.105517
"6102",6,37,462600,2324,34.1607,-118.113564
"6103",6,37,462700,5471,34.151084,-118.114844
"6104",6,37,462800,2915,34.152151,-118.103617
"6105",6,37,462900,3818,34.155376,-118.089185
"6106",6,37,463000,2228,34.1554,-118.074469
"6107",6,37,463101,2383,34.140226,-118.070579
"6108",6,37,463102,3779,34.139457,-118.080341
"6109",6,37,463200,3403,34.141706,-118.091251
"6110",6,37,463300,2041,34.139414,-118.102347
"6111",6,37,463400,5752,34.142403,-118.108635
"6112",6,37,463500,5747,34.140076,-118.127476
"6113",6,37,463601,5714,34.140256,-118.137405
"6114",6,37,463602,5051,34.140618,-118.144748
"6115",6,37,463700,2236,34.140399,-118.157894
"6116",6,37,463800,3869,34.134495,-118.177184
"6117",6,37,463900,3456,34.130018,-118.157165
"6118",6,37,464000,5621,34.129435,-118.140465
"6119",6,37,464100,7210,34.117459,-118.122893
"6120",6,37,464200,5937,34.124665,-118.098967
"6121",6,37,480002,3453,34.12023,-118.08633
"6122",6,37,480011,5132,34.12619,-118.073935
"6123",6,37,480012,4763,34.118392,-118.073636
"6124",6,37,480101,3908,34.109676,-118.073504
"6125",6,37,480102,4303,34.107745,-118.084722
"6126",6,37,480201,3907,34.10791,-118.110414
"6127",6,37,480202,2534,34.1086,-118.098712
"6128",6,37,480302,4255,34.100913,-118.123068
"6129",6,37,480303,3858,34.095594,-118.137944
"6130",6,37,480304,4098,34.096213,-118.132062
"6131",6,37,480400,5654,34.103549,-118.132967
"6132",6,37,480500,5485,34.107612,-118.145
"6133",6,37,480600,7863,34.119514,-118.152971
"6134",6,37,480702,4460,34.106207,-118.171384
"6135",6,37,480703,3277,34.10952,-118.161871
"6136",6,37,480704,4531,34.105623,-118.153862
"6137",6,37,480802,3279,34.080972,-118.154493
"6138",6,37,480803,3464,34.091189,-118.154999
"6139",6,37,480804,4998,34.095409,-118.147221
"6140",6,37,480901,4686,34.088072,-118.139514
"6141",6,37,480902,4218,34.080478,-118.138386
"6142",6,37,480903,3206,34.074214,-118.138971
"6143",6,37,481001,3842,34.086938,-118.13113
"6144",6,37,481002,5447,34.094523,-118.119602
"6145",6,37,481101,3814,34.098947,-118.10819
"6146",6,37,481102,3624,34.10045,-118.095803
"6147",6,37,481103,5350,34.093659,-118.098745
"6148",6,37,481201,3598,34.097419,-118.070729
"6149",6,37,481202,6608,34.097148,-118.079931
"6150",6,37,481300,3153,34.076234,-118.082686
"6151",6,37,481401,6061,34.082493,-118.104485
"6152",6,37,481402,7175,34.083141,-118.093408
"6153",6,37,481500,4361,34.0796,-118.113439
"6154",6,37,481603,3802,34.085678,-118.120247
"6155",6,37,481604,3942,34.084265,-118.126236
"6156",6,37,481605,3387,34.071926,-118.125905
"6157",6,37,481606,4871,34.076077,-118.12585
"6158",6,37,481711,4530,34.066296,-118.119422
"6159",6,37,481712,5225,34.066533,-118.112046
"6160",6,37,481713,2507,34.067902,-118.129218
"6161",6,37,481714,2551,34.064478,-118.128745
"6162",6,37,481800,2596,34.065411,-118.140702
"6163",6,37,481901,5770,34.071388,-118.153966
"6164",6,37,481902,3355,34.064582,-118.150628
"6165",6,37,482001,2761,34.057972,-118.154415
"6166",6,37,482002,6947,34.047046,-118.148349
"6167",6,37,482101,4568,34.059172,-118.134681
"6168",6,37,482102,2828,34.050803,-118.132799
"6169",6,37,482201,3813,34.058761,-118.121674
"6170",6,37,482202,5229,34.058436,-118.112284
"6171",6,37,482301,5162,34.074364,-118.09909
"6172",6,37,482303,5818,34.069096,-118.099553
"6173",6,37,482304,3556,34.064477,-118.099343
"6174",6,37,482401,3761,34.06725,-118.08647
"6175",6,37,482402,6971,34.051787,-118.085263
"6176",6,37,482502,3373,34.058403,-118.103875
"6177",6,37,482503,4357,34.058509,-118.095348
"6178",6,37,482521,5754,34.050389,-118.098573
"6179",6,37,482522,4269,34.040605,-118.093063
"6180",6,37,482600,6866,34.049038,-118.116455
"6181",6,37,482701,4298,34.037046,-118.138808
"6182",6,37,482702,2397,34.040981,-118.134261
"6183",6,37,482800,4074,34.038602,-118.123997
"6184",6,37,500100,3540,33.954853,-117.946202
"6185",6,37,500201,6179,33.949935,-117.977693
"6186",6,37,500202,4935,33.956664,-117.998897
"6187",6,37,500300,2903,34.008975,-118.041561
"6188",6,37,500402,4910,34.003788,-118.077895
"6189",6,37,500403,4023,34.014188,-118.064031
"6190",6,37,500404,4795,34.013895,-118.074821
"6191",6,37,500500,2950,34.015257,-118.083945
"6192",6,37,500600,5688,34.007765,-118.089128
"6193",6,37,500700,6496,33.993114,-118.094082
"6194",6,37,500800,5470,33.984063,-118.086962
"6195",6,37,500900,5719,33.993572,-118.081949
"6196",6,37,501001,3248,33.988263,-118.070086
"6197",6,37,501002,4861,33.98226,-118.062168
"6198",6,37,501200,5057,33.998053,-118.062394
"6199",6,37,501300,7238,33.990771,-118.052374
"6200",6,37,501400,3978,33.982645,-118.046594
"6201",6,37,501501,2244,33.99732,-118.045583
"6202",6,37,501503,5016,33.985779,-118.037253
"6203",6,37,501504,3592,33.978406,-118.037285
"6204",6,37,501600,7190,33.975506,-118.021781
"6205",6,37,501700,3695,33.961991,-118.020695
"6206",6,37,501802,3326,33.968605,-118.029517
"6207",6,37,501803,4705,33.971883,-118.04018
"6208",6,37,501804,2131,33.970343,-118.035428
"6209",6,37,501900,4213,33.955227,-118.026904
"6210",6,37,502003,2693,33.963298,-118.039455
"6211",6,37,502004,4359,33.959366,-118.045336
"6212",6,37,502005,4251,33.951876,-118.034974
"6213",6,37,502100,5110,33.972174,-118.053861
"6214",6,37,502200,6585,33.976785,-118.071592
"6215",6,37,502301,5461,33.967363,-118.077996
"6216",6,37,502302,3000,33.967892,-118.069572
"6217",6,37,502401,4747,33.976699,-118.097429
"6218",6,37,502402,3755,33.973269,-118.090098
"6219",6,37,502500,4215,33.969584,-118.110064
"6220",6,37,502601,7145,33.959266,-118.094919
"6221",6,37,502602,4321,33.965024,-118.103578
"6222",6,37,502700,6956,33.954978,-118.082822
"6223",6,37,502801,6186,33.940425,-118.089089
"6224",6,37,502802,1380,33.933542,-118.077439
"6225",6,37,502901,5413,33.94642,-118.040759
"6226",6,37,502902,4043,33.939736,-118.047216
"6227",6,37,503000,6057,33.923752,-118.051011
"6228",6,37,503103,5004,33.927851,-118.041293
"6229",6,37,503104,2719,33.920516,-118.042967
"6230",6,37,503105,3634,33.922563,-118.033415
"6231",6,37,503106,3795,33.921175,-118.024458
"6232",6,37,503201,3912,33.932946,-118.026434
"6233",6,37,503202,4462,33.939643,-118.034332
"6234",6,37,503301,3394,33.948067,-118.015089
"6235",6,37,503302,6271,33.940935,-118.022115
"6236",6,37,503401,6529,33.936255,-117.985489
"6237",6,37,503402,4273,33.941954,-118.002124
"6238",6,37,503501,6481,33.932048,-118.015338
"6239",6,37,503502,4130,33.931677,-118.003584
"6240",6,37,503601,4168,33.92285,-118.011144
"6241",6,37,503602,3793,33.915801,-118.002043
"6242",6,37,503701,4717,33.927791,-117.994454
"6243",6,37,503702,5040,33.921862,-117.985658
"6244",6,37,503703,7876,33.910253,-117.984855
"6245",6,37,503801,4080,33.895721,-117.993822
"6246",6,37,503802,5054,33.897681,-118.002981
"6247",6,37,503901,2702,33.890384,-118.006978
"6248",6,37,503902,4636,33.89627,-118.019138
"6249",6,37,504001,5709,33.90868,-118.014833
"6250",6,37,504002,5383,33.908876,-118.023884
"6251",6,37,504101,5126,33.910535,-118.033801
"6252",6,37,504102,22,33.902177,-118.044504
"6253",6,37,530003,2983,34.023618,-118.094785
"6254",6,37,530004,3695,34.018073,-118.096106
"6255",6,37,530005,4346,34.027368,-118.111519
"6256",6,37,530006,3963,34.020997,-118.113404
"6257",6,37,530101,5400,34.012112,-118.100834
"6258",6,37,530102,5116,34.015235,-118.114414
"6259",6,37,530202,4063,34.026711,-118.138704
"6260",6,37,530203,3238,34.026273,-118.127593
"6261",6,37,530204,3682,34.01852,-118.128117
"6262",6,37,530301,2168,34.029376,-118.154904
"6263",6,37,530302,6556,34.026861,-118.148328
"6264",6,37,530400,3683,34.040229,-118.156098
"6265",6,37,530500,4567,34.039392,-118.164868
"6266",6,37,530601,3431,34.054826,-118.175412
"6267",6,37,530602,1590,34.05649,-118.171194
"6268",6,37,530700,2213,34.057938,-118.185769
"6269",6,37,530801,6325,34.050103,-118.188648
"6270",6,37,530802,3668,34.051957,-118.181433
"6271",6,37,530901,4080,34.043407,-118.188568
"6272",6,37,530902,4160,34.044453,-118.181268
"6273",6,37,531000,5629,34.041763,-118.174494
"6274",6,37,531101,5091,34.036669,-118.188701
"6275",6,37,531102,3548,34.037174,-118.181596
"6276",6,37,531201,5335,34.029461,-118.186243
"6277",6,37,531202,4747,34.025867,-118.185891
"6278",6,37,531301,5601,34.022019,-118.183828
"6279",6,37,531302,6709,34.016762,-118.182812
"6280",6,37,531502,3273,34.019814,-118.170134
"6281",6,37,531503,3116,34.028392,-118.172357
"6282",6,37,531504,4414,34.027942,-118.167573
"6283",6,37,531602,4494,34.018674,-118.164761
"6284",6,37,531603,3568,34.029139,-118.161544
"6285",6,37,531604,3580,34.024063,-118.162269
"6286",6,37,531701,5718,34.02175,-118.151364
"6287",6,37,531702,4754,34.01562,-118.160272
"6288",6,37,531800,5066,34.019099,-118.140194
"6289",6,37,531901,6529,34.013449,-118.142312
"6290",6,37,531902,4077,34.011413,-118.131919
"6291",6,37,532001,3415,34.010077,-118.122586
"6292",6,37,532002,3151,34.001938,-118.118296
"6293",6,37,532101,6663,34.005364,-118.107613
"6294",6,37,532102,3574,33.997584,-118.112752
"6295",6,37,532200,6836,33.989151,-118.120816
"6296",6,37,532302,4707,34.009394,-118.169994
"6297",6,37,532303,4464,34.003403,-118.151851
"6298",6,37,532304,3987,33.975974,-118.135585
"6299",6,37,532400,112,34.002229,-118.220869
"6300",6,37,532500,4078,33.988706,-118.219639
"6301",6,37,532603,3319,33.982543,-118.232424
"6302",6,37,532604,2806,33.984519,-118.228842
"6303",6,37,532605,3715,33.983243,-118.225419
"6304",6,37,532606,4284,33.983028,-118.220914
"6305",6,37,532700,2990,33.984845,-118.243298
"6306",6,37,532800,4409,33.985989,-118.251985
"6307",6,37,532900,6681,33.978498,-118.252591
"6308",6,37,533001,4527,33.980336,-118.2455
"6309",6,37,533002,2822,33.977345,-118.240796
"6310",6,37,533103,3577,33.977321,-118.230509
"6311",6,37,533104,4356,33.976559,-118.224264
"6312",6,37,533105,2580,33.982809,-118.216397
"6313",6,37,533106,1743,33.978185,-118.218094
"6314",6,37,533107,3645,33.975021,-118.217773
"6315",6,37,533201,2805,33.982198,-118.209661
"6316",6,37,533202,2762,33.978364,-118.209684
"6317",6,37,533203,1827,33.974462,-118.209962
"6318",6,37,533300,3558,33.993176,-118.202294
"6319",6,37,533401,5004,33.993528,-118.193568
"6320",6,37,533402,4105,33.990223,-118.195339
"6321",6,37,533403,2973,33.98868,-118.187274
"6322",6,37,533501,3090,33.985635,-118.199916
"6323",6,37,533502,2143,33.985281,-118.194708
"6324",6,37,533503,1920,33.984894,-118.191102
"6325",6,37,533601,4484,33.980666,-118.195285
"6326",6,37,533602,5420,33.977049,-118.196227
"6327",6,37,533603,6617,33.972946,-118.19631
"6328",6,37,533701,3934,33.989001,-118.181809
"6329",6,37,533702,3585,33.983502,-118.182458
"6330",6,37,533703,4236,33.98311,-118.175937
"6331",6,37,533803,6309,33.974525,-118.183484
"6332",6,37,533804,4543,33.975229,-118.179192
"6333",6,37,533805,3604,33.974453,-118.175014
"6334",6,37,533806,4165,33.973396,-118.171929
